140,-0.90501,-9.493,0.99359
141,-2.1883,-9.2847,0.91458
142,-3.0933,-9.56,0.43335
143,-2.4181,-9.5984,0.59137
144,-2.1452,-9.6247,0.84515
145,-2.2458,-9.5026,0.58418
146,-2.4972,-9.517,0.33758
147,-2.2075,-9.6534,0.3304
148,-1.9393,-9.6486,0.34716
149,-2.1237,-9.6319,0.36871
150,-2.2482,-9.6343,0.42377
151,-2.1476,-9.6079,0.37589
152,-2.0518,-9.6223,0.47166
153,-2.2386,-9.5553,0.46926
154,-2.2673,-9.4858,0.51475
155,-2.3631,-9.584,0.43574
156,-2.1476,-9.5936,0.57221
157,-2.2386,-9.6247,0.52194
158,-2.5187,-9.5122,0.39983
159,-2.2913,-9.5864,0.5363
160,-2.2482,-9.5433,0.41898
161,-2.1668,-9.6199,0.53151
162,-2.2936,-9.5409,0.40701
163,-2.2506,-9.651,0.42856
164,-2.2673,-9.5337,0.46208
165,-2.2673,-9.5768,0.52433
166,-2.2601,-9.5912,0.29928
167,-2.217,-9.5696,0.43335
168,-2.0877,-9.6103,0.44293
169,-2.2338,-9.5744,0.43335
170,-2.2625,-9.6079,0.39265
171,-2.2266,-9.5433,0.4118
172,-2.0973,-9.5074,0.32561
173,-2.0327,-9.5337,0.45729
174,-2.1644,-9.6391,0.37589
175,-2.2242,-9.6055,0.50518
176,-2.1213,-9.4595,0.55546
177,-1.9417,-9.7827,0.54348
178,-1.9297,-9.7851,0.4525
179,-2.1739,-9.6989,0.35674
180,-1.7717,-9.809,0.15802
181,-1.3096,-9.7803,0.16041
182,-1.7023,-9.7157,0.11253
183,-1.8507,-9.6534,-0.14605
184,-1.6544,-9.7707,-0.21787
185,-1.4629,-9.8162,-0.2873
186,-1.4748,-9.8785,-0.50278
187,-1.5227,-10.099,-1.0343
188,-1.482,-10.036,-1.7573
189,-1.403,-9.8066,-2.2721
190,-1.3001,-9.3685,-2.4205
191,-1.6807,-10.587,-3.2513
192,-1.6807,-11.485,-3.1436
193,-1.3767,-10.87,-3.5961
194,-2.0423,-10.616,-3.9744
195,-1.0343,-9.73,-2.5139
196,-0.68953,-8.4132,-3.0047
197,-1.0056,-7.4388,-2.5786
198,-0.59376,-7.4292,-3.4955
199,-0.79487,-7.5034,-3.7589
200,-1.0415,-7.1563,-3.6583
201,-1.0774,-6.6176,-4.1611
202,-0.33998,-6.6056,-4.1037
203,1.0463,-7.367,-5.2218
204,1.8914,-8.1666,-5.5881
205,0.25378,-9.0812,-6.948
206,-0.70629,-8.3342,-6.7301
207,0.87867,-6.608,-5.9592
208,2.3583,-6.1531,-5.533
209,2.2362,-7.3406,-5.6431
210,1.6783,-8.3677,-9.0908
211,-6.5697,-11.308,-3.5817
212,-6.5098,-36.964,-4.5586
213,-1.4557,-2.1811,9.0022
214,-2.0063,10.764,3.9528
215,-1.4461,-8.9256,12.622
216,-8.406,-23.047,1.3647
217,-0.78769,-14.025,-3.9792
218,-1.154,-7.0413,0.57461
219,0.23224,-6.7684,-0.59616
220,0.87149,-9.3877,0.076614
221,1.8579,-9.9982,-1.6305
222,1.6017,-9.7157,-1.3192
223,1.2091,-8.6766,-0.4142
224,1.2809,-8.9376,0.32561
225,0.68953,-9.3877,0.79966
226,-0.51475,-9.3374,0.5363
227,-1.7885,-9.6726,-0.68235
228,-1.5562,-10.781,-0.96486
229,0.47645,-10.831,0.23224
230,2.8419,-10.034,-0.37589
231,2.4445,-9.4978,-1.5921
232,1.5778,-10.403,0.22506
233,1.9178,-9.8186,-5.3127
234,8.9471,-13.482,4.197
235,-0.79966,-14.71,-0.047884
236,-7.4867,-14.562,-0.22027
237,-8.6407,-15.105,3.1268
238,-4.0773,-14.423,-3.3471
239,-3.0095,-12.773,0.95768
240,-0.71587,-9.256,1.8579
241,0.80685,-7.1658,0.249
242,1.4772,-7.5585,-1.5634
243,1.2306,-7.9799,-0.87628
244,-1.2761,-7.0437,0.68714
245,-2.162,-4.9464,-0.63207
246,-0.49081,-5.5378,-1.1899
247,3.4357,-6.8905,-3.5338
248,3.8858,-7.434,-3.5147
249,2.5163,-7.2544,-5.8538
250,4.9416,-8.0661,-6.2632
251,5.2433,-9.2249,-5.5665
252,3.6607,-6.2489,-4.4293
253,1.8148,-2.3296,-5.5761
254,-0.4549,-4.0223,-4.3527
255,9.481,-50.906,1.5897
256,-11.897,-4.7884,-33.73
257,-0.47405,6.9671,25.927
258,-2.0949,-14.688,0.58897
259,-0.44532,-28.891,-2.4684
260,0.11732,-10.633,-1.0918
261,-3.6344,-3.8642,-1.9585
262,0.17957,-6.2034,-0.31125
263,2.2913,-8.7987,-1.0247
264,3.0167,-8.3127,-1.0678
265,3.6009,-8.4491,0.89304
266,3.0742,-9.3661,0.52912
267,1.0822,-9.0381,-1.1085
268,-0.10056,-8.8538,-1.3958
269,-0.14605,-9.5505,-0.86431
270,1.8747,-9.6415,-0.56982
271,3.96,-8.9304,-0.51954
272,3.3208,-8.679,-1.7765
273,1.4317,-9.3374,-1.5203
274,0.89304,-8.0158,-2.4397
275,6.0406,-7.0437,4.9823
276,10.781,-16.506,8.2408
277,-2.2242,-18.562,2.2338
278,-6.4548,-19.755,4.8961
279,-9.4978,-20.65,-6.2752
280,-4.1899,-11.681,0.43335
281,-1.7933,-9.7444,1.2234
282,0.87628,-7.2089,1.1875
283,2.2889,-7.3263,1.4605
284,1.6448,-7.6112,-0.22027
285,2.1045,-7.1395,0.9505
286,0.55785,-6.2656,0.55546
287,-0.88825,-4.7381,-0.53151
288,-0.21308,-4.4149,-0.89064
289,1.6041,-4.968,-1.6903
290,2.3966,-6.3375,-4.3
291,2.9521,-8.2791,-5.9424
292,7.3454,-9.9335,-8.2672
293,6.7732,-9.0573,-5.4085
294,5.7581,-4.1875,-6.5146
295,3.9624,-3.0933,-5.7102
296,5.43,-36.88,-13.949
297,-6.4715,-11.576,-9.0788
298,-1.008,11.586,31.177
299,-3.8882,-13.343,-7.4531
300,2.0758,-29.755,-1.889
301,2.2458,-15.464,-1.9082
302,-1.6879,-6.6104,-0.68953
303,-0.019154,-8.6215,-0.85473
304,1.9202,-8.5449,-0.32322
305,2.6552,-7.3478,-1.5562
306,3.4524,-7.683,0.13647
307,2.0399,-7.762,0.49081
308,0.79009,-7.5561,-0.23224
309,-0.098162,-8.6287,-0.58658
310,0.26097,-9.2584,-0.35195
311,0.93853,-9.2632,-0.74699
312,3.9696,-8.588,-0.93613
313,5.8251,-7.4867,-2.8443
314,4.2234,-7.3191,-2.3894
315,2.15,-8.023,-0.10534
316,6.0597,-8.8633,6.8905
317,3.8978,-20.291,-2.3966
318,-4.0582,-18.811,3.0574
319,-7.8314,-20.748,-2.2553
320,-6.0262,-17.214,-3.2944
321,-2.3248,-12.627,0.82361
322,-0.97683,-9.9599,4.8698
323,2.241,-7.2736,0.17717
324,3.8044,-7.2736,-0.72305
325,1.5658,-7.2233,-0.22984
326,-1.2043,-6.1435,0.79727
327,-2.1428,-4.446,-0.37589
328,-1.4389,-4.5657,-0.83318
329,1.2282,-5.3295,-2.5163
330,4.0845,-6.1866,-3.9816
331,6.3207,-6.8666,-5.0446
332,10.06,-6.0669,-4.1587
333,6.5864,-6.1148,-1.6352
334,2.1452,-6.9959,-7.4867
335,-3.1412,-3.7876,-4.7597
336,2.4397,-27.303,-24.237
337,1.0511,-25.999,16.779
338,-2.8587,8.406,23.458
339,0.52433,-7.8266,3.3471
340,2.2266,-33.232,3.8571
341,1.968,-15.38,-4.0366
342,-5.8514,-6.9552,-2.5977
343,-0.79248,-7.8219,-0.069432
344,1.7645,-9.2632,0.021548
345,3.9552,-7.5968,-0.50518
346,3.7397,-7.525,-0.17957
347,2.0327,-7.2449,-0.69911
348,1.3815,-7.118,0.57461
349,0.51954,-7.1754,-1.3934
350,0.95529,-8.9447,-1.3982
351,2.2218,-9.8378,-1.1061
352,4.039,-8.3366,-0.11013
353,4.3431,-7.6088,-2.9066
354,3.6775,-8.3797,-0.23942
355,1.8172,-7.0701,-2.0518
356,6.2321,-5.4516,3.5841
357,10.829,-17.138,2.6863
358,-1.2905,-19.855,3.802
359,-5.0111,-24.392,0.61052
360,-7.3885,-23.212,-3.7182
361,-2.0782,-11.581,0.4118
362,-2.4397,-9.6055,2.9592
363,2.4828,-7.0294,-1.1372
364,2.0734,-7.9033,0.42856
365,0.32801,-5.3558,0.66559
366,-0.14605,-4.6807,0.33519
367,-0.093374,-5.0087,-0.84515
368,0.39744,-5.2912,-1.2881
369,1.9944,-5.363,-1.2593
370,3.0311,-4.9129,-1.5586
371,3.7589,-4.6639,-2.399
372,5.8826,-7.1467,-3.7493
373,7.5298,-10.532,-8.1786
374,7.015,-7.0749,-5.8131
375,6.438,-2.9401,-2.8922
376,-5.8562,-18.79,-15.816
377,11.969,-33.607,34.022
378,-5.6743,4.4293,6.1723
379,-7.513,-6.9576,6.1914
380,-1.7238,-28.515,3.9097
381,3.237,-18.373,-4.81
382,-4.6783,-6.4117,0.64883
383,-1.7382,-5.2888,0.32082
384,2.8323,-8.4539,-0.39504
385,4.6256,-8.0685,-0.38786
386,5.5306,-7.2137,-0.04549
387,5.3271,-7.6088,0.56264
388,1.9202,-7.8793,0.46208
389,-0.04549,-8.0756,-1.3192
390,-1.1851,-9.6869,-0.71587
391,-0.53391,-9.2871,0.12689
392,3.3782,-7.2377,-0.16759
393,7.6543,-7.2018,0.16041
394,4.1468,-9.7588,-4.2162
395,0.23463,-10.156,-3.067
396,0.35434,-8.2313,-3.8068
397,8.6359,-10.168,9.6223
398,5.6312,-18.438,-1.6424
399,-0.54109,-18.596,2.6336
400,-8.2097,-22.802,-4.9105
401,-7.2712,-16.204,-0.91458
402,-2.2051,-11.279,3.2513
403,-1.3862,-9.4978,0.99359
404,3.699,-7.1395,-0.17238
405,3.4309,-7.422,-0.36392
406,0.91458,-6.2944,-0.26815
407,1.8555,-4.865,0.44772
408,0.60573,-4.3239,-0.35195
409,1.1277,-5.0805,-1.4653
410,2.9928,-5.545,-1.7669
411,3.7589,-5.8251,-3.62
412,3.3998,-6.7086,-4.3934
413,6.4596,-7.1275,-5.0925
414,7.2281,-7.4436,-3.9672
415,5.8466,-3.2872,-2.66
416,-0.050278,0.78051,1.5036
417,-1.4006,-29.64,-38.482
418,-2.0997,-32.13,5.0637
419,0.51475,9.0046,43.045
420,-0.81642,-8.078,2.7246
421,2.3918,-36.215,-2.8036
422,1.4006,-15.696,0.038307
423,-4.3359,-6.6128,-4.118
424,-1.6831,-9.0788,0.40462
425,2.6073,-8.6143,-0.99599
426,4.1468,-6.6319,1.5419
427,4.1922,-5.521,0.65122
428,3.9265,-6.256,0.76614
429,0.28491,-8.4874,-0.92895
430,-0.67277,-8.6359,-1.7765
431,0.43335,-9.2464,1.0127
432,2.4756,-9.2009,-1.5203
433,4.7429,-8.0062,-2.2745
434,5.5234,-7.5465,-1.652
435,4.853,-6.9863,-1.2426
436,2.9951,-7.3717,-1.9537
437,10.355,-9.7803,2.0207
438,4.7621,-17.183,0.37589
439,-2.9377,-19.551,4.0845
440,-8.3749,-24.426,-4.312
441,-5.7604,-18.167,-0.4142
442,-1.4557,-11.727,1.5419
443,-0.81163,-9.754,1.2713
444,4.7716,-7.7931,-1.6783
445,2.296,-8.9878,-0.88825
446,0.54588,-5.8107,-0.047884
447,0.32322,-4.0247,0.94092
448,-0.22027,-3.9289,0.70868
449,-0.011971,-4.2401,-1.0127
450,1.1205,-4.889,-1.0798
451,3.79,-5.5593,-2.9377
452,5.2385,-7.5322,-4.6615
453,6.8881,-8.5329,-5.2457
454,7.5609,-7.9368,-4.4915
455,10.59,-4.1372,-3.2561
456,1.9776,-1.1229,1.8124
457,1.6568,-36.234,-24.078
458,-7.7764,-18.344,-19.774
459,-1.494,6.6391,33.866
460,-2.229,-12.364,7.3574
461,3.6152,-32.408,-9.7588
462,0.45969,-13.058,0.55067
463,-1.7693,-6.6583,-4.47
464,2.0159,-8.3606,-0.11492
465,3.3782,-8.849,1.1013
466,2.806,-6.1316,1.0846
467,2.7485,-6.0765,0.49081
468,1.8316,-7.5633,-0.011971
469,2.0016,-8.0349,0.059855
470,1.6209,-8.3773,-1.2091
471,0.23703,-9.0956,-0.88825
472,0.98641,-9.5337,-1.1037
473,2.8683,-9.0908,-0.9074
474,5.8083,-6.948,-0.27054
475,5.5761,-6.4667,-4.0701
476,2.9616,-8.0086,-1.4724
477,2.5402,-7.6543,3.0071
478,12.201,-17.107,4.4101
479,-0.14844,-20.327,4.5442
480,-5.7078,-22.697,-1.0965
481,-6.8139,-20.861,-4.0438
482,-1.9944,-10.285,0.84276
483,-2.4469,-9.5888,2.3535
484,-1.1157,-8.2432,0.36392
485,1.0056,-7.2353,-0.081403
486,1.5514,-7.0006,0.36631
487,1.5897,-5.8395,0.577
488,0.79727,-5.1188,0.14365
489,-0.4118,-5.5186,-0.77812
490,-0.44053,-5.1787,-1.4964
491,0.93613,-4.7285,-2.6839
492,2.4684,-5.0853,-3.1508
493,6.8881,-7.9655,-4.9608
494,9.7875,-9.9695,-5.8849
495,8.8609,-7.2305,-6.4787
496,10.42,-3.0885,-3.2633
497,1.2713,-31.726,-29.463
498,-4.9704,-16.898,6.9552
499,-2.0566,7.8841,38.348
500,-7.2113,-13.707,-12.007
501,-0.75896,-27.847,-5.9568
502,1.4222,-14.897,0.93374
503,-1.1971,-6.1746,-0.10295
504,1.7885,-6.9312,0.43096
505,4.288,-7.944,0.23703
506,4.039,-7.9057,-1.5443
507,2.0494,-7.9344,-1.1564
508,1.9609,-7.932,-0.5387
509,2.2075,-7.8745,1.3336
510,1.2115,-7.7812,0.53391
511,0.89543,-9.4092,0.062249
512,0.21069,-7.9152,-1.2737
513,1.3791,-8.4827,-1.8699
514,3.7158,-9.4379,0.99838
515,4.1875,-8.1882,-4.4628
516,4.0534,-10.745,0.31843
517,8.1714,-13.233,0.026336
518,-0.6201,-15.672,-1.063
519,-2.0207,-18.11,4.8626
520,-7.1275,-21.251,-2.2003
521,-6.098,-19.75,-3.146
522,-3.3088,-13.345,3.3878
523,0.25857,-8.7747,0.19632
524,3.4668,-5.2433,-0.65122
525,0.2466,-4.6998,-0.49321
526,-0.047884,-5.8179,1.154
527,0.89783,-4.8147,1.336
528,-0.68235,-4.0318,0.84515
529,-0.90501,-4.877,-0.14844
530,0.76854,-5.0494,-2.0231
531,0.92895,-5.4947,-3.8211
532,1.968,-7.7333,-6.6702
533,6.7923,-9.7827,-7.604
534,8.0302,-9.3781,-5.023
535,7.3933,-4.8507,-8.4276
536,6.1675,-14.791,0.60334
537,6.8115,-32.738,28.994
538,-10.056,2.7821,23.971
539,-9.8713,-5.5354,3.3447
540,-4.944,-24.768,8.6215
541,6.924,-20.626,-4.5633
542,1.8028,-9.9359,-0.11732
543,-2.083,-6.8163,-0.21787
544,0.4549,-7.3957,-0.69192
545,2.1883,-7.7955,-1.5634
546,2.8347,-7.7141,-0.047884
547,4.8554,-7.829,1.3838
548,2.3798,-8.1116,0.4549
549,0.43096,-7.8841,-2.047
550,0.38307,-8.6694,0.92177
551,-0.75178,-8.3127,0.62728
552,-1.3599,-9.821,-1.6185
553,1.6041,-9.2823,0.052672
554,5.0829,-10.46,-2.2529
555,0.92656,-11.035,-1.834
556,0.9074,-8.5976,-3.6248
557,7.1443,-11.267,5.7988
558,1.3575,-20.267,6.3015
559,-1.2905,-18.136,1.2282
560,-0.98402,-16.367,-0.10056
561,-3.0167,-14.691,-1.0415
562,-4.5274,-12.993,-0.75657
563,0.25618,-8.4898,1.1325
564,3.3255,-5.5929,1.3719
565,1.1301,-6.9312,0.42856
566,1.731,-6.2824,-0.44293
567,3.5362,-7.0749,0.30646
568,1.5706,-8.1786,-1.4054
569,-1.64,-4.8746,-0.26336
570,-1.0965,-5.2361,-1.312
571,1.6305,-5.2696,-3.7828
572,6.4308,-4.3215,-7.4508
573,9.1722,-7.0461,-6.098
574,6.2058,-9.0621,-5.2529
575,4.2856,-6.8642,-4.5155
576,3.6128,-5.7844,-1.5945
577,7.5992,-25.546,-19.865
578,-0.52433,-12.06,-0.30167
579,-3.8403,-7.1443,16.077
580,-0.02873,-16.915,-5.023
581,1.8244,-11.313,3.7158
582,-1.7573,-8.0397,-5.3606
583,-2.8826,-8.9902,0.20351
584,-0.60334,-9.2536,-1.4581
585,2.241,-7.3047,0.92656
586,4.5226,-7.7021,1.2737
587,4.4772,-8.746,-0.41659
588,3.1125,-8.7628,-0.26576
589,1.1779,-8.8945,-1.2139
590,1.8411,-8.0948,-0.059855
591,-0.65122,-8.3582,0.39983
592,2.2506,-9.9551,0.23703
593,4.0199,-9.6247,1.2402
594,2.6121,-10.611,0.88825
595,0.75417,-11.123,-2.648
596,6.9408,-12.933,0.98402
597,6.5074,-12.148,-1.4054
598,1.2593,-13.652,0.82361
599,-1.4772,-15.921,3.1843
600,-5.5282,-21.071,2.5402
601,-4.8794,-18.584,-3.3806
602,-0.65122,-11.887,1.5514
603,2.8204,-6.541,1.7047
604,3.881,-4.5322,-1.3048
605,-1.4006,-5.205,-1.9297
606,-0.50518,-3.9289,0.45969
607,-1.5179,-5.0135,0.83558
608,-1.1564,-4.5322,0.31125
609,1.6328,-4.3191,-1.8794
610,4.8674,-5.2122,-4.8243
611,7.58,-6.3925,-5.6671
612,8.181,-7.7812,-6.9145
613,6.3662,-7.8578,-5.612
614,7.8602,-7.7021,-11.49
615,1.6544,-20.719,-2.8012
616,4.9105,-18.136,6.2656
617,-7.4053,-3.0933,-0.81163
618,-4.8722,-16.508,10.836
619,0.67038,-20.183,-0.98881
620,0.84515,-9.4475,-0.43574
621,-2.2913,-7.3287,0.36152
622,-1.7909,-8.2863,-2.5163
623,1.3455,-6.7349,-0.42856
624,1.8579,-6.699,0.45729
625,2.715,-9.1818,-1.2641
626,3.3878,-9.8641,-2.2075
627,2.6983,-9.4834,0.49081
628,2.083,-9.2177,-1.6305
629,1.1899,-9.0381,-0.15562
630,1.1349,-9.244,1.3958
631,0.64165,-9.3972,0.60573
632,-0.033519,-8.9495,-1.6592
633,0.71108,-8.6886,0.71826
634,1.142,-8.6598,0.62728
635,1.3048,-9.4978,-0.22745
636,2.1739,-10.805,1.3767
637,6.4907,-13.8,0.89064
638,6.5194,-15.124,3.3926
639,-2.6791,-18.036,3.3447
640,-8.9016,-17.322,-7.6184
641,-4.1468,-12.081,3.5769
642,-2.5091,-10.269,2.2146
643,-3.4381,-9.3637,3.7972
644,-0.17957,-6.5146,0.94571
645,0.25618,-5.9903,1.7669
646,-2.1069,-7.1132,1.9034
647,-0.85473,-6.4643,2.2577
648,0.27773,-8.2696,0.25139
649,0.02873,-10.326,-1.3216
650,1.0606,-10.992,-4.6017
651,1.8771,-9.1746,0.27294
652,-0.60573,-8.0876,2.1691
653,-1.0463,-7.1611,0.36631
654,-1.743,-8.8035,-0.65122
655,-0.37828,-12.06,-0.064643
656,1.4317,-13.185,0.30885
657,0.67277,-10.132,-1.5682
658,0.33758,-9.1075,-3.0454
659,0.88825,-9.5792,1.0271
660,0.48363,-10.266,1.4892
661,0.56024,-10.08,-0.04549
662,0.14126,-10.125,0.16999
663,-0.32561,-9.5696,0.47884
664,-0.22745,-9.8809,0.53391
665,0.51954,-10.101,0.02873
666,0.9074,-9.7875,0.11732
667,0.79966,-9.651,0.5387
668,0.80924,-10.06,0.49799
669,1.1899,-9.5768,0.40941
670,0.68953,-10.472,0.2873
671,0.79727,-10.017,0.70868
672,0.67995,-9.8665,1.0678
673,0.826,-10.513,1.0558
674,1.0941,-10.278,0.85712
675,1.0151,-10.204,1.0965
676,1.087,-9.7564,0.73981
677,1.2881,-9.9,1.0534
678,1.0199,-9.8043,1.0127
679,1.2139,-10.183,0.98641
680,1.7573,-11.593,1.087
681,1.6999,-10.127,0.48602
682,1.4892,-10.611,1.6592
683,2.2266,-11.219,0.94332
684,2.0854,-9.9096,1.1851
685,1.7957,-12.242,1.2234
686,2.1308,-11.281,1.9178
687,2.3894,-10.965,3.4405
688,1.8052,-11.672,4.9464
689,2.1165,-10.951,2.1045
690,2.3272,-10.367,1.5131
691,2.8228,-9.4739,1.0463
692,3.6775,-8.2528,2.4708
693,3.5793,-7.9511,3.5291
694,3.6679,-9.663,3.6583
695,6.4189,-7.355,3.7733
696,6.5769,-7.0174,3.9097
697,5.5857,-6.4212,3.9409
698,5.0757,-7.0916,5.0996
699,5.1523,-7.5441,6.6463
700,5.1691,-7.7093,8.248
701,4.7429,-7.9559,7.9511
702,3.8642,-8.1068,8.4467
703,3.134,-7.6447,8.1858
704,1.9321,-7.4555,7.7812
705,0.87149,-6.0047,6.1316
706,1.9752,-4.3072,7.6207
707,1.9968,-3.5027,5.5976
708,1.8794,-1.2043,4.5801
709,1.798,-0.65362,5.0326
710,0.97444,-0.4956,3.0909
711,13.039,1.8818,14.222
712,1.5897,-0.29688,7.0964
713,0.39026,-0.48842,9.2967
714,0.30167,0.13168,8.6526
715,-0.15562,0.27773,9.3877
716,1.3934,-0.59616,9.596
717,2.6408,1.4413,8.77
718,2.1668,0.75657,8.8274
719,3.948,1.8555,8.6694
720,3.7373,2.7629,8.5952
721,2.6935,2.8467,8.4372
722,3.3471,3.5099,8.1451
723,2.5522,3.4405,8.102
724,2.2362,3.0478,9.1099
725,1.585,2.9928,9.2177
726,1.3072,3.2896,8.5665
727,2.1787,3.2872,7.9559
728,2.0135,3.2106,9.1075
729,0.98162,3.3088,9.5481
730,0.79487,3.4596,10.118
731,0.97205,3.1699,9.9575
732,0.48363,3.9552,8.7293
733,-0.39265,4.4891,9.0668
734,-0.56743,4.2904,9.1219
735,0.3735,3.8786,9.1746
736,0.3735,3.5338,9.9671
737,-0.44772,3.6057,9.1506
738,-0.38547,3.7038,8.9735
739,-0.30406,3.7134,9.1842
740,-0.20111,3.7086,9.1698
741,-0.49799,3.8355,8.6
742,-0.56743,3.9002,8.8992
743,-0.64883,3.8235,7.8697
744,-1.0606,4.1587,8.0661
